,0
BS_B,31.303018090691964
AE_BR,23.81049280589593
BBS_G,22.64313974672894
SSA_B,17.07934607001909
BBS_B,13.342550227354211
AE_BG,10.00494721858872
BA_B,9.15986180626167
BA_R,6.667094027536481
AE_GR,5.584589460494314
BA_G,5.375149045546522
SSA_G,3.7473960465944054
SSA_R,3.6258483806926423
BSF_G,3.5594933689852137
BBS_R,2.782066202986446
BS_G,2.73017713362576
BSF_R,2.1174607802463945
BS_R,1.3982922706935805
BSF_B,1.1024192096878083
