,0
AE_BR,10.20438091217883
SSA_B,9.752355764845113
SSA_R,9.132830850164673
AE_BG,7.9667181960129145
SSA_G,7.790813874599167
BA_B,7.510385924497057
AE_GR,6.763626644929214
BBS_B,6.111314745992911
BS_B,4.6328149373971605
BSF_R,4.355774220560391
BA_R,3.712068668799868
BA_G,3.655290133040668
BSF_B,3.562796228457321
BS_R,3.3687758518691076
BS_G,2.942477385387872
BBS_G,2.932923585496905
BBS_R,2.884691591349798
BSF_G,2.7199604844210246
