BS_B,BS_G,BS_R,AE_BG,AE_BR,AE_GR,BBS_B,BBS_G,BBS_R,BSF_B,BSF_G,BSF_R,SSA_B,SSA_G,SSA_R,BA_B,BA_G,BA_R
-0.012649963907027805,-0.0077371262424820965,-0.0043283027811371975,0.00863643056667418,0.006678610363920028,0.009230944721515089,-0.014977818809725811,-0.0036264690416317677,-0.00788902097906283,-0.002015306443808871,0.0021312296513704954,0.010748557204222749,-0.010069200200168526,-0.007504575914316138,0.0020101777403911383,-0.016166923317326092,-0.0066182022929166945,-0.007804672372470761
-0.0007141705048524686,0.0003311953211062408,0.0014963965200662053,0.006740507908384458,0.0034974678476560918,0.0006359064779202088,0.005248884234316495,-0.002793825055760036,-0.0006219503050857142,0.002210361727375191,0.0009403223739714924,-0.002503896615336735,-0.004500991033710075,-0.004562979160031037,0.016687799717017903,-0.004523666347706228,-0.013140338524904005,0.0030717154420348853
-0.0028488491388961854,-0.001594040834751619,-0.0003984135692751402,0.005651977712471624,0.003021933713185503,0.0003131640874611665,-0.002610172453763731,-0.0037362550065160004,-0.0017992747491228603,8.28960317902004e-05,-0.002134973732155507,-0.0031539040670991603,-0.006411992946232247,-0.001022934542773798,0.017166049372938877,-0.0033324864508699234,-0.010661023375651148,-0.0014530741857881752
0.002613012811278096,0.0011373133432261374,0.00042349204060466674,0.006985214018007353,0.00533024855546975,0.008248490591139206,-0.0035696769933983917,0.0,0.000522513287619474,0.0013920833531372195,2.4202887337865647e-05,0.007838976921205233,-0.0011040292658840824,-0.0018074290640151115,0.007389039161761549,-0.007755788312904449,0.004047542048507331,-0.0022170080477657422
0.005787863942056734,0.0036152571579726282,0.0022328409758357215,0.0,0.006364467687346025,0.000858357111171799,0.008571945995719584,0.008677155650322428,0.0035749325842084033,-0.0022966193940893147,-0.0009316095458142777,0.004026701566604429,0.01271218724423385,0.00572065894764577,0.0,0.001619456899765036,-0.0075968739414716355,0.006205419660337393
0.001728407522108716,0.0007707775276493766,0.0016710602323709604,-6.210586292004834e-06,0.002005910978963124,0.0005315261060127835,0.003296699189621736,-0.0024686188601116678,0.0034855796108786514,0.002047885430140908,-0.0014512542592894926,0.0008190478767679712,0.0076101965763396805,0.0019418319716873605,-0.010518069480608289,-0.010055021935896602,0.0012643644167549773,-0.003038228057953121
0.005215102865925436,0.004745645136674628,0.006488785252336753,0.013618306579314248,-0.01661860852716992,0.003081291719278397,0.0009546752525443922,-0.0004968196026532416,0.002320918203253419,0.0034079031501971727,-0.0023877034889339495,-0.0037109250605210187,-0.008638166309565522,0.005446559668230614,0.010354563040453332,0.01555057701194028,0.0019089241542945853,0.00870024756178308
0.0089640039718281,0.0019754628379864553,0.0010957880458492355,0.013846953290756797,-0.0015119663338773366,0.001208330311576157,0.009434289895986011,-0.0007480518310893346,0.005784997257278876,0.006419744884381604,0.001081287983051754,0.0032508343658235574,0.017532551451950422,0.006769308753938427,-0.003135817447825495,-0.0010697238577651068,0.003591769413833342,-0.0015392759360591673
0.003930063653969957,0.00500901782476431,0.005289981134003176,-0.005302898241540046,0.007551869805778885,0.0037167496174819827,0.009545504746889866,0.006413165544036229,0.004163190397628209,0.004119637746347047,-0.008837529539477753,0.003824358200318087,0.01281562008763181,0.005471339543674071,0.0020459129818424134,0.007791850825686281,0.0038473470039903242,0.006483368629187247
0.0029824020866368378,0.00036908968254183177,0.0017541765392052044,0.0050186967577465855,0.0034843078302519257,-0.007404754757206211,0.0027213943289360254,-0.002001993517380313,0.004430033966954925,0.002999037530561062,-0.00037845220907824966,0.00446839952001831,0.016844878151864525,0.002874905551899143,-0.0111022093905895,-0.004770194137078685,0.001810595060173924,-0.0035853186252118203
0.0014039199971658312,0.0043489776461685045,0.003882141261378739,-0.005679767160560343,0.00542571213487651,0.004597501665423648,0.00491436013154861,0.0003459471086060252,0.005399136750607273,0.0,-0.0033838559208381716,-0.0013867841217190733,-0.011623712290071007,0.0011145914077237316,0.006348656912836175,0.00643512445523572,-0.003261477037110743,0.0005669005051237054
-0.003204457717683474,-0.0032109195495240227,0.003130492109724754,-0.011550116684742488,0.0031005382985779375,-0.01445855286332556,-0.0009228911830249826,0.001670546657025456,0.0,-0.0008496607767792463,-0.003844548783022308,0.0011810016900850998,-0.006711797625059384,-0.0073835227142759466,0.011244789540259809,0.0031691788372085234,-0.0021984171523902222,0.0017183892493146044
-0.004110041856916503,-0.0015939217200730388,-0.015037394055499125,-0.02447576105148704,-0.0003660246142775907,0.0,-0.002434102684762274,0.0024208925806501547,-0.002554775955872451,-0.01200409937809192,-0.008489461000599443,-0.0009826266318644279,-0.006961498504719302,-0.00242194239052247,-0.012893790074428556,-0.04123242361495616,-0.015057860441337296,0.005049375137159445
