,0
BS_B,43.58551180902079
AE_BR,28.564110163749064
BA_B,20.090792644885834
BBS_G,16.734902608956414
AE_GR,13.168430053371601
AE_BG,13.011448251590274
BA_G,11.694340731803418
BS_G,11.042213606720502
SSA_B,10.067408776207232
BA_R,9.670403691309476
BBS_B,9.402104196446901
SSA_R,5.499010882255721
BSF_G,5.42762679357857
BS_R,4.06095735244195
BBS_R,3.9329195252286135
SSA_G,3.9231541692524012
BSF_B,3.16438130209221
BSF_R,2.7439434901648596
