,0
BS_B,18.17406983633257
SSA_B,17.805920478464916
AE_BG,17.455959874865517
AE_BR,10.455288281463314
AE_GR,5.190052248501751
BSF_R,4.015012712448725
BA_R,3.4013134823489213
BA_B,3.0808838448465026
BBS_G,2.925127098304877
BSF_G,2.727670792144445
SSA_G,2.5629580024143817
BS_G,2.435933269956958
BA_G,2.111612124448072
BBS_B,1.977843550102391
BS_R,1.7508129907567394
BSF_B,1.659020496793627
BBS_R,1.2456734443740411
SSA_R,1.0248474714322495
