,0
AE_BG,0.02877138482879531
BBS_B,0.02202258250524854
BS_B,0.01887597198649569
AE_BR,0.014766345604826705
SSA_B,0.01250200536505457
SSA_G,0.009975836691659946
BA_B,0.008152974333314838
BSF_G,0.008136444858234494
BA_G,0.008026157297262304
BS_R,0.007907138812352941
BA_R,0.007362295071018266
SSA_R,0.007216361216094669
BS_G,0.0067306381138392424
BBS_G,0.00633007698456421
BSF_B,0.005903964112870938
AE_GR,0.005077359740098034
BBS_R,0.004662587803202341
BSF_R,0.002440091592718189
