,0
AE_BG,15.563859714398129
BBS_B,11.913100001964638
BS_B,10.21094332854985
AE_BR,7.987843923933401
SSA_B,6.762950716769839
SSA_G,5.396421608714132
BA_B,4.410345540677746
BSF_G,4.401403933145333
BA_G,4.341743957185596
BS_R,4.27736099426698
BA_R,3.982628168340792
SSA_R,3.9036853555729127
BS_G,3.640933796392497
BBS_G,3.424250544606923
BSF_B,3.1937450963291627
AE_GR,2.74659406158753
BBS_R,2.5222234837468367
BSF_R,1.319965773817719
