BS_B,BS_G,BS_R,AE_BG,AE_BR,AE_GR,BBS_B,BBS_G,BBS_R,BSF_B,BSF_G,BSF_R,SSA_B,SSA_G,SSA_R,BA_B,BA_G,BA_R
29.945884479855298,3.9983380073741333,-0.21038278406333746,-67.7118244988495,-77.65126922626945,-19.506251510115916,20.12721957788112,16.12353800392925,0.6671454523691,-1.9127085896385496,2.2348723936087267,-0.5052267122929992,-15.681277574588675,5.7077949472950635,11.758500107772974,-23.73794247560903,1.7398507619834205,17.2857831905406
-69.79873552626536,-8.753033254211003,-2.36774794166212,13.284293844594458,10.38395738125667,4.617290656797015,-33.41987292595306,-25.417999231180197,-3.0954968296961547,-0.4208725057585795,-1.7083647667614492,-0.3047924225818122,-13.63335011622976,7.018479063114355,10.945460439562027,-26.999146576805877,1.3472234702335828,9.612064979132924
-4.770230981074564,0.0,0.6621772855014864,-28.79608599532443,-38.61665819811289,-28.618864041308715,-8.563028765307978,3.60408273421118,-0.7918983710636818,0.0,0.0,0.206045031541975,-11.428307630116574,8.266980093136974,12.451508308042266,-26.257761845805362,2.398111347707198,17.308435164773798
-9.918705376095012,0.7713594144291328,0.9245029801688776,16.166902878068484,16.762104970402863,7.424357947875982,-15.594220246833432,4.878267864999561,-2.1048451813320392,0.028163543839549346,0.3911763515696464,0.9771938409351916,11.040315123172848,-14.245119019865374,-26.077440760486855,17.987633230601627,-7.326979461337825,-16.589011998014442
-50.90173629476293,-3.650563370031093,0.5428985336996006,27.182717846216722,39.59348123980708,7.298397388262227,-31.319384747286232,-16.538788331866144,-3.2498234647409,0.0,-1.909368309957635,-3.0112764906410523,11.0896885341888,-8.95359902423599,-11.78176419823466,10.056830463658848,-2.2380832707946463,-5.361739546664261
-60.892925181150204,-5.103631168477833,-0.22518228054146924,6.421516003139574,-2.989884418979735,3.5958749188422523,-25.857662564886578,-7.016805467139215,-1.0230785947807381,-0.22399185594047702,1.1540996648103592,2.4559732740166793,8.475577359115356,-14.633503248127273,-13.082195556991342,10.268057753029783,-3.3687497900898387,-6.9347380118102535
-44.92476155794015,-3.3806442503511684,-0.866895374214583,17.498109264787804,18.167541147769096,5.604515727007286,-29.21834253888558,-15.87295718322277,-3.803525201451503,0.32721749439349906,-1.1886478390207895,-2.5565916481828403,-11.409027681689503,7.106551310888924,12.129483165233887,-25.909567400859192,2.875479638819443,15.131615529205021
37.57430143142848,7.491658191650169,1.8000775685073784,-11.066091397487925,-24.22641206809556,-13.958875925130384,11.323134911701949,11.536382898846965,1.8400283084539568,1.4519680917636573,4.979676846335446,0.462778489699198,15.745862467340404,11.707822014715568,29.15782725976636,17.204489605062076,2.601363503253113,1.0084598346767137
-50.43229941612985,-5.759158402082974,1.7548935878390752,-47.93773179161589,-63.21314206674759,-15.49397401441112,-22.74653933533251,-7.754815311162756,-1.7823797487301833,-0.4291015669842834,1.5974537425382151,-1.4076147801989287,-11.393125353524805,6.810049258243508,7.582677611081176,-19.79114862974444,5.132813977036881,12.031725554641582
86.47090160061285,4.536274956166504,1.406015343283108,-79.48905392001738,-41.88817908821085,-22.835485998837314,46.69639905447297,16.724676002559754,1.3972749102950923,-0.8824961832754857,4.473501133196482,0.6187135578718764,0.0,5.389351690443523,6.642212226065132,16.701510256574583,-1.351029410598371,-6.459938970000266
-6.902648251032028,-1.227554727896867,0.0,-42.70324291940106,-50.897157673252224,-35.1966801488318,2.1751697133594075,2.707228320140963,0.5992268791670171,0.7986712531967689,3.631893470113771,0.0,-0.36898200253654134,4.87715042135051,10.816085622169204,-5.152926258550606,0.7984860519520406,7.86518614000731
19.698309683884794,3.356660647344657,-1.5397106665263864,-18.739350295775015,-22.119571726401603,0.0,4.731139027208616,4.152913556364781,0.7277634915848287,-0.18365080594524555,-10.293952929797678,-4.126699530703664,4.6122541727572735,-7.758703788274181,-14.054531615586354,23.795892500474515,0.0,-14.980773493217988
-78.32061054345263,-8.792814024791637,-1.7157084414376984,23.215875319715884,30.573104108219905,4.904983394910459,-35.93640545162103,-30.690452704656828,-4.550001573602985,-0.15916059621485268,-1.2067478385122663,0.2569707449472196,10.980688846344998,-5.553000389453677,-6.845689409521703,-11.177949627649676,1.326245581917485,8.965808739076891
41.1742536292212,2.8925969588307083,2.7902973109332496,46.79995758796172,54.100899477756485,7.993510121963316,48.38393021676717,21.23206757905478,2.7679673239232585,0.7194481833259829,0.9381859881349791,2.2353004413558444,7.959512379384664,4.127793565326724,2.4651527604971317,16.289912445585294,-1.635366452404404,-5.3881373202014515
-80.6253009508768,-8.896373720952827,-3.444728501633717,5.6521528736124145,4.2514986638493,4.398646900160945,-36.56650408608476,-33.57792531758923,-4.884099198866989,0.47488947946732324,-1.3832509433434206,0.15437900503667099,5.985700699020774,-7.651058771718762,-7.924571107154485,-11.583835349142426,0.9775302912899014,4.649948894496504
-80.5609738421988,-8.689899504674731,-2.70790539293405,13.404084282778365,-14.857333438688773,-4.460373852336431,-33.210382165036926,-22.28920365807925,-4.685882361785027,-0.7293716246418926,0.6828503214723068,-0.20653869673671232,4.693734237066496,-14.83145908446918,-12.195013626388219,0.5232556772508191,-2.493961501341691,-0.48860382802803315
33.67196441989957,5.292640518842563,2.0862121163719065,13.835208389396184,28.305346634393484,9.511821044185574,28.003850282249513,11.950180722390213,2.89850125184872,1.0842034004450238,1.0968001399606537,0.9335032885333275,9.920721862135746,-9.420170089885831,-22.067058961814393,23.821082188182967,-4.070713232623312,-16.434742983088142
-93.27136611188453,-9.794329298331883,-7.722622233619639,21.24792158720607,19.001223494948324,3.6867834668548567,-38.08044892247962,-47.65663006628429,-5.9704634048945415,0.33479898958547244,-0.23567674827916726,-2.44445651100233,-7.493466799417731,5.149607558542378,7.739617103494799,-24.66660629194316,1.635587021089147,10.44618709624504
-77.2182415412365,-8.196687144852,-1.8517020175516428,22.23184505861197,30.108508961928337,5.705599592199819,-35.91408628605185,-31.577004620452175,-5.793460923105444,0.7701019095651571,0.796372313152451,-2.2015897844919623,0.37803123174361414,3.6481957186277234,6.404845048868937,-20.524650347945013,2.1216240277344376,11.821323091259131
-6.9562601706223655,-2.425137077206791,0.5322112649000449,9.110645284094371,5.7218657085699665,5.340877297966623,-13.533130134901112,6.451183047580768,-0.09233960185781807,0.0,0.0,0.9075384128581678,-1.9369472768180445,-13.046286346630675,-16.431226834644605,12.657837388719571,-7.001970754492631,-14.892627136750772
