,0
BS_B,55.246479205865256
BBS_B,31.449982625084395
AE_BR,31.055955900151357
AE_BG,29.205445922024996
BA_B,17.794622567448833
BBS_G,17.062154735858815
BA_R,10.61417881974148
SSA_R,10.553011306445754
AE_GR,9.986441975962553
SSA_B,8.714743446444695
SSA_G,7.247085894614479
BS_G,5.880125796146964
BBS_R,3.1789528551684865
BSF_R,2.7945525246944087
BA_G,2.650630579293653
BSF_G,2.4770275765926293
BS_R,1.6844587131529782
BSF_B,0.7825995569974347
